CustomerID,predicted_churn_probability,cluster_id,top_shap_features
8058-DMYRU,0.4421,0,Contract_Month-to-month (+0.2478); Tenure Months (-0.2391); Dependents_No (+0.2248)
5167-ZFFMM,0.8864,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
6608-QQLVK,0.6171,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
3721-CNEYS,0.7523,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
2545-EBUPK,0.8774,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
7663-RGWBC,0.5205,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
6077-BDPXA,0.7026,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
8080-DDEMJ,0.5215,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
1853-UDXBW,0.8615,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
7054-LGEQW,0.4368,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
9507-EXLTT,0.8705,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
6856-RAURS,0.7729,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
3006-XIMLN,0.8756,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
3750-CKVKH,0.7448,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
1628-BIZYP,0.8734,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
1980-KXVPM,0.7333,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
2761-OCIAX,0.7512,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
8280-MQRQN,0.5415,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
7851-FLGGQ,0.6237,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
1895-QTKDO,0.4085,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
1942-OQFRW,0.5029,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
6680-WKXRZ,0.6429,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
4512-ZUIYL,0.6042,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
9732-KPKBW,0.465,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
5501-TVMGM,0.6963,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
3422-LYEPQ,0.8642,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
5178-LMXOP,0.9615,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
1069-XAIEM,0.9231,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
2672-OJQZP,0.4302,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
3707-GNWHM,0.8466,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
5159-YFPKQ,0.7625,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
5052-PNLOS,0.8345,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
7218-HKQFK,0.8625,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
1400-MMYXY,0.9084,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
9576-ANLXO,0.6377,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
8757-TFHHJ,0.437,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
8676-TRMJS,0.6549,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
3334-CTHOL,0.6264,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
2865-TCHJW,0.822,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
4706-DGAHW,0.5221,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
7198-GLXTC,0.7499,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
5133-POWUA,0.5297,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
0295-PPHDO,0.9478,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
8775-ERLNB,0.8775,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
0390-DCFDQ,0.52,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
6048-QBXKL,0.543,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
9804-ICWBG,0.8275,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
3063-QFSZL,0.6939,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
2609-IAICY,0.8864,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
0923-PNFUB,0.6794,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
4342-HENTK,0.7618,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
4090-KPJIP,0.7834,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
2737-YNGYW,0.7591,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
8375-DKEBR,0.8315,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
3627-FHKBK,0.6473,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
3877-JRJIP,0.7862,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
8985-OOPOS,0.3898,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
3244-DCJWY,0.8238,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
0679-IDSTG,0.8659,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
4029-HPFVY,0.6468,2,Charges Per Tenure (+0.8543); Tenure Months (+0.7730); Contract_Month-to-month (+0.3203)
